Unnamed: 0,ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_9,BP1_10_1,BP1_10_2,BP1_10_9,BP1_11,BP1_12_1,BP1_12_2,BP1_12_3,BP1_12_4,BP1_12_5,BP1_12_9,BP1_13,BP1_14_1,BP1_14_2,BP1_14_3,BP1_14_4,BP1_14_9,BP1_15,BP1_16_1,BP1_16_2,BP1_16_3,BP1_16_4,BP1_16_9,BP1_17,BP1_18,BP1_19_1,BP1_19_2,BP1_19_3,BP1_19_4,BP1_19_5,BP1_19_6,BP1_19_7,BP1_19_8,BP1_20,BP1_21,BP1_22,BP1_23,BP1_24,BP1_25,BP1_26,BP1_27,BP1_28,BP1_29,BP1_30,BP1_31_01,BP1_31_02,BP1_31_03,BP1_31_04,BP1_31_05,BP1_31_06,BP1_31_07,BP1_31_08,BP1_31_99,BP1_32_1,BP1_32_2,BP1_32_3,BP1_32_4,BP1_32_5,BP1_32_9,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,BP2_1,BP3_1_01,BP3_1_02,BP3_1_03,BP3_1_04,BP3_1_05,BP3_1_06,BP3_1_07,BP3_1_08,BP3_1_09,BP3_1_10,BP3_1_11,BP3_1_12,BP3_1_99,BP3_2,BP4_1,BP5_1,BP5_2_1,BP5_2_2,BP5_2_3,BP5_2_4,BP5_3,BP6_1,BP6_2,BP6_3,BP7_1,FAC_DEL,FAC_DEL_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,ANIO_ESTADISTICO,BP1_5A_1,BP1_5A_2,BP1_5A_3,BP1_5A_4,BP1_5A_9,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4
18691,1701342.01,1701342.01.01,1701342.01.01.01,1701342.01.01.01.05.1,1701342,1,1,1,1,5,1,A,1,60,29.0,10,17,11,3,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,205,205.0,U,2,302,7271,2024,,,,,,,,,
18692,1701682.02,1701682.02.01,1701682.02.01.01,1701682.02.01.01.05.1,1701682,2,1,1,1,5,1,A,1,33,29.0,9,17,11,3,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,6000.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,498,498.0,U,3,304,7325,2024,,,,,,,,,
18693,1701513.03,1701513.03.01,1701513.03.01.03,1701513.03.01.03.11.1,1701513,3,1,1,1,11,3,A,2,25,29.0,10,17,11,2,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,794,794.0,U,2,302,7295,2024,,,,,,,,,
18694,1760114.11,1760114.11.01,1760114.11.01.02,1760114.11.01.02.05.2,1760114,11,1,2,2,5,2,A,2,29,29.0,2,17,11,1,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,3,3000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1719,1719.0,R,2,317,7484,2024,,,,,,,,,
18695,1701135.01,1701135.01.01,1701135.01.01.03,1701135.01.01.03.02.1,1701135,1,1,1,1,2,3,A,1,28,29.0,2,17,11,2,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,3.0,,2.0,1.0,2.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,196.0,U,2,302,7243,2024,,,,,,,,,
18696,1701624.05,1701624.05.01,1701624.05.01.01,1701624.05.01.01.02.1,1701624,5,1,1,1,2,1,A,1,52,29.0,12,17,11,4,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,1780.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,246,246.0,U,2,302,7314,2024,,,,,,,,,
18697,1701387.02,1701387.02.01,1701387.02.01.01,1701387.02.01.01.03.2,1701387,2,1,2,3,3,1,A,1,36,29.0,3,17,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,248.0,U,2,302,7279,2024,,,,,,,,,
18698,1701392.03,1701392.03.01,1701392.03.01.02,1701392.03.01.02.03.2,1701392,3,1,2,2,3,2,A,2,46,29.0,12,17,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,219.0,U,3,304,7281,2024,,,,,,,,,
18699,1701225.03,1701225.03.01,1701225.03.01.01,1701225.03.01.01.01.1,1701225,3,1,1,1,1,1,A,1,40,29.0,7,17,11,2,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,4.0,5.0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,300000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,235,235.0,U,2,302,7253,2024,,,,,,,,,
18700,1701788.03,1701788.03.01,1701788.03.01.04,1701788.03.01.04.13.1,1701788,3,1,1,2,13,4,A,2,19,29.0,12,17,11,3,6,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,740,740.0,U,2,305,7339,2024,,,,,,,,,
18701,1701391.05,1701391.05.01,1701391.05.01.02,1701391.05.01.02.02.1,1701391,5,1,1,1,2,2,A,1,38,29.0,5,17,11,3,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,211,211.0,U,2,302,7280,2024,,,,,,,,,
18702,1701330.04,1701330.04.01,1701330.04.01.02,1701330.04.01.02.07.1,1701330,4,1,1,2,7,2,A,2,44,29.0,2,17,11,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,367,367.0,U,4,303,7270,2024,,,,,,,,,
18703,1701658.05,1701658.05.01,1701658.05.01.02,1701658.05.01.02.05.1,1701658,5,1,1,1,5,2,A,2,30,29.0,7,17,11,2,4,1.0,1.0,2.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,2.0,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,1500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,509,509.0,U,3,304,7321,2024,,,,,,,,,
18704,1703571.05,1703571.05.01,1703571.05.01.01,1703571.05.01.01.08.1,1703571,5,1,1,1,8,1,A,1,39,29.0,4,17,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,395,395.0,U,3,304,7476,2024,,,,,,,,,
18705,1701713.02,1701713.02.01,1701713.02.01.01,1701713.02.01.01.07.1,1701713,2,1,1,1,7,1,A,1,57,29.0,11,17,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,1,9999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,587,587.0,U,4,303,7329,2024,,,,,,,,,
18706,1701434.05,1701434.05.01,1701434.05.01.01,1701434.05.01.01.05.1,1701434,5,1,1,1,5,1,A,1,64,29.0,6,17,11,4,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,324,324.0,U,2,302,7283,2024,,,,,,,,,
18707,1701469.04,1701469.04.01,1701469.04.01.03,1701469.04.01.03.10.1,1701469,4,1,1,1,10,3,A,1,28,29.0,8,17,11,2,8,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,756,756.0,U,3,304,7285,2024,,,,,,,,,
18708,1701363.02,1701363.02.01,1701363.02.01.04,1701363.02.01.04.01.1,1701363,2,1,1,1,1,4,A,1,20,29.0,99,17,11,2,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.0,,99.0,,,,,,,2,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,218,218.0,U,3,304,7274,2024,,,,,,,,,
18709,1701392.03,1701392.03.01,1701392.03.01.02,1701392.03.01.02.05.2,1701392,3,1,2,3,5,2,A,2,46,29.0,1,17,11,1,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,300.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,656,656.0,U,3,304,7281,2024,,,,,,,,,
18710,1701621.02,1701621.02.01,1701621.02.01.01,1701621.02.01.01.01.1,1701621,2,1,1,1,1,1,A,2,62,29.0,1,17,11,3,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,1,,,,1.0,6.0,,4.0,3.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,260.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,197,197.0,U,2,302,7313,2024,,,,,,,,,
18711,1701621.02,1701621.02.01,1701621.02.01.01,1701621.02.01.01.05.1,1701621,2,1,1,1,5,1,A,2,62,29.0,11,17,11,1,6,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,600.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,197,197.0,U,2,302,7313,2024,,,,,,,,,
18712,1702836.01,1702836.01.01,1702836.01.01.01,1702836.01.01.01.05.3,1702836,1,1,3,3,5,1,A,1,56,29.0,2,17,11,1,6,1.0,1.0,2.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,80.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,814,814.0,U,3,314,7432,2024,,,,,,,,,
18713,1701363.02,1701363.02.01,1701363.02.01.04,1701363.02.01.04.02.1,1701363,2,1,1,1,2,4,A,1,20,29.0,99,17,11,1,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,218,218.0,U,3,304,7274,2024,,,,,,,,,
18714,1702841.02,1702841.02.01,1702841.02.01.02,1702841.02.01.02.02.1,1702841,2,1,1,1,2,2,A,2,22,29.0,1,17,11,2,8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,308,308.0,U,3,314,7433,2024,,,,,,,,,
18715,1701373.01,1701373.01.01,1701373.01.01.03,1701373.01.01.03.02.2,1701373,1,1,2,2,2,3,A,1,22,29.0,7,17,11,3,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,10000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,324,324.0,U,2,302,7276,2024,,,,,,,,,
18716,1701703.02,1701703.02.01,1701703.02.01.02,1701703.02.01.02.08.1,1701703,2,1,1,1,8,2,A,2,30,29.0,2,17,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,376,376.0,U,2,302,7328,2024,,,,,,,,,
18717,1760114.14,1760114.14.01,1760114.14.01.03,1760114.14.01.03.03.1,1760114,14,1,1,3,3,3,A,2,20,29.0,2,17,11,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,4000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,573.0,R,2,317,7484,2024,,,,,,,,,
18718,1702895.03,1702895.03.01,1702895.03.01.01,1702895.03.01.01.05.1,1702895,3,1,1,2,5,1,A,2,35,29.0,12,17,11,2,6,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,600.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,673,673.0,U,2,313,7438,2024,,,,,,,,,
18719,1701469.04,1701469.04.01,1701469.04.01.03,1701469.04.01.03.07.3,1701469,4,1,3,4,7,3,A,1,28,29.0,3,17,11,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,9999999.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,756,756.0,U,3,304,7285,2024,,,,,,,,,
18720,1701551.01,1701551.01.01,1701551.01.01.02,1701551.01.01.02.02.1,1701551,1,1,1,1,2,2,A,1,60,29.0,6,17,11,4,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,4.0,2.0,3.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,300.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,220,220.0,U,3,304,7301,2024,,,,,,,,,
18721,1701621.04,1701621.04.01,1701621.04.01.04,1701621.04.01.04.02.1,1701621,4,1,1,1,2,4,A,1,19,29.0,10,17,11,3,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,1,,,,1.0,6.0,,2.0,2.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,197.0,U,2,302,7313,2024,,,,,,,,,
18722,1701579.04,1701579.04.01,1701579.04.01.01,1701579.04.01.01.06.1,1701579,4,1,1,1,6,1,A,1,53,29.0,5,17,11,2,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,2.0,5.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,764,764.0,U,3,304,7310,2024,,,,,,,,,
18723,1701669.03,1701669.03.01,1701669.03.01.02,1701669.03.01.02.06.1,1701669,3,1,1,1,6,2,A,2,82,29.0,12,17,11,4,8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,1500.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,396,396.0,U,3,304,7324,2024,,,,,,,,,
18724,1701557.04,1701557.04.01,1701557.04.01.01,1701557.04.01.01.01.1,1701557,4,1,1,1,1,1,A,1,61,29.0,3,17,11,1,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,20000.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,226,226.0,U,3,304,7304,2024,,,,,,,,,
18725,1701556.01,1701556.01.01,1701556.01.01.01,1701556.01.01.01.05.1,1701556,1,1,1,1,5,1,A,1,38,29.0,3,17,11,1,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,99.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,455,455.0,U,3,304,7303,2024,,,,,,,,,
18726,1760114.08,1760114.08.01,1760114.08.01.02,1760114.08.01.02.09.1,1760114,8,1,1,3,9,2,A,2,30,29.0,3,17,11,3,8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,9999999.0,9999999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,3.0,,,,,1719,1719.0,R,2,317,7484,2024,,,,,,,,,
18727,1701375.03,1701375.03.01,1701375.03.01.01,1701375.03.01.01.02.1,1701375,3,1,1,1,2,1,A,1,43,29.0,9,17,11,3,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,850.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,401.0,U,3,304,7277,2024,,,,,,,,,
18728,1702836.01,1702836.01.01,1702836.01.01.01,1702836.01.01.01.05.1,1702836,1,1,1,3,5,1,A,1,56,29.0,11,17,11,1,6,1.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,2,6000.0,200.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,814,814.0,U,3,314,7432,2024,,,,,,,,,
18729,1701469.04,1701469.04.01,1701469.04.01.03,1701469.04.01.03.08.1,1701469,4,1,1,1,8,3,A,1,28,29.0,1,17,11,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,1500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,756,756.0,U,3,304,7285,2024,,,,,,,,,
18730,1701658.04,1701658.04.01,1701658.04.01.03,1701658.04.01.03.02.1,1701658,4,1,1,1,2,3,A,2,24,29.0,1,17,11,4,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,2.0,,2.0,3.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1,30000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254,254.0,U,3,304,7321,2024,,,,,,,,,
18731,1701658.01,1701658.01.01,1701658.01.01.01,1701658.01.01.01.02.1,1701658,1,1,1,1,2,1,A,1,54,29.0,3,17,11,3,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,10000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254,254.0,U,3,304,7321,2024,,,,,,,,,
18732,1700879.05,1700879.05.01,1700879.05.01.01,1700879.05.01.01.07.1,1700879,5,1,1,1,7,1,A,2,41,29.0,8,17,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,193,193.0,U,2,302,7215,2024,,,,,,,,,
18733,1700772.01,1700772.01.01,1700772.01.01.04,1700772.01.01.04.10.1,1700772,1,1,1,1,10,4,A,1,20,29.0,9,17,11,2,3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,1219.0,U,3,304,7206,2024,,,,,,,,,
