Unnamed: 0,ID_VIV,ID_HOG,ID_PER,UPM,VIV_SEL,HOGAR,RESUL_H,R_SEL,SEXO,EDAD,AREAM,ENT,NOM_ENT,CVE_MUN,NOM_MUN,AP6_1_1,AP6_1_2,AP6_2,AP6_3,AP6_4_01,AP6_5_01,AP6_6_01,AP6_4_02,AP6_5_02,AP6_6_02,AP6_4_03,AP6_6_03,AP6_4_04,AP6_6_04,AP6_7,AP6_8,AP6_9,AP6_10_1,AP6_10_2,AP6_11_1,AP6_12_1,AP6_13_1_1,AP6_13_1_2,AP6_13_1_3,AP6_13_1_4,AP6_11_2,AP6_12_2,AP6_13_2_1,AP6_13_2_2,AP6_13_2_3,AP6_13_2_4,AP6_11_3,AP6_12_3,AP6_13_3_1,AP6_13_3_2,AP6_13_3_3,AP6_13_3_4,AP6_11_4,AP6_12_4,AP6_13_4_1,AP6_13_4_2,AP6_13_4_3,AP6_13_4_4,AP6_11_5,AP6_12_5,AP6_13_5_1,AP6_13_5_2,AP6_13_5_3,AP6_13_5_4,AP6_11_6,AP6_12_6,AP6_13_6_1,AP6_13_6_2,AP6_13_6_3,AP6_13_6_4,AP6_11_7,AP6_12_7,AP6_13_7_1,AP6_13_7_2,AP6_13_7_3,AP6_13_7_4,AP6_14,AP6_15_1,AP6_15_2,AP6_16_1,AP6_17_1,AP6_18_1,AP6_16_2,AP6_17_2,AP6_18_2,AP6_16_3,AP6_17_3,AP6_18_3,AP6_16_4,AP6_17_4,AP6_18_4,AP6_16_5,AP6_17_5,AP6_18_5,AP6_16_6,AP6_17_6,AP6_18_6,AP6_16_7,AP6_17_7,AP6_18_7,AP6_19,AP6_20_1,AP6_20_2,AP6_21_1,AP6_22_1,AP6_21_2,AP6_22_2,AP6_21_3,AP6_22_3,AP6_21_4,AP6_22_4,AP6_21_5,AP6_22_5,AP6_21_6,AP6_22_6,AP6_21_7,AP6_22_7,AP7_1,AP7_2,AP7_3_05,AP7_4_05,AP7_3_06,AP7_4_06,AP7_3_07,AP7_4_07,AP7_3_08,AP7_4_08,AP7_3_09,AP7_4_09,AP7_3_10,AP7_4_10,AP7_3_11,AP7_4_11,AP7_3_12,AP7_4_12,AP7_3_13,AP7_4_13,AP7_3_14,AP7_4_14,AP7_3_15,AP7_4_15,FAC_HOG,FAC_ELE,FAC_HOG_AM,FAC_ELE_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,ANIO_ESTADISTICO
48602,1701307.02,1701307.02.01,1701307.02.01.02,1701307,2,1,B,2,1,47,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,1,2,,,2,,,2,,2,,1,3.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,253,760,253.0,760.0,U,4,303,7252,2023
48603,1701307.03,1701307.03.01,1701307.03.01.01,1701307,3,1,B,1,1,68,29.0,17,MORELOS,11,JIUTEPEC,1,2.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,253,507,253.0,507.0,U,4,303,7252,2023
48604,1701307.04,1701307.04.01,1701307.04.01.01,1701307,4,1,B,1,2,70,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,253,253,253.0,253.0,U,4,303,7252,2023
48605,1701318.01,1701318.01.01,1701318.01.01.02,1701318,1,1,A,2,1,25,29.0,17,MORELOS,11,JIUTEPEC,2,,1,1,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,167,502,167.0,502.0,U,3,302,7253,2023
48606,1701318.02,1701318.02.01,1701318.02.01.01,1701318,2,1,A,1,2,70,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,1,3.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,167,167,167.0,167.0,U,3,302,7253,2023
48607,1701318.04,1701318.04.01,1701318.04.01.02,1701318,4,1,B,2,2,60,29.0,17,MORELOS,11,JIUTEPEC,1,2.0,2,2,2,,,2,,,2,,2,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,167,502,167.0,502.0,U,3,302,7253,2023
48608,1701299.04,1701299.04.01,1701299.04.01.01,1701299,4,1,B,1,1,65,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,195,780,195.0,780.0,U,2,301,7250,2023
48609,1701299.05,1701299.05.01,1701299.05.01.02,1701299,5,1,A,2,2,47,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,2,2,2,,,2,,,1,1.0,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,1,1.0,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,195,390,195.0,390.0,U,2,301,7250,2023
48610,1701548.01,1701548.01.01,1701548.01.01.02,1701548,1,1,B,2,2,43,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,272,1088,272.0,1088.0,U,2,301,7281,2023
48611,1701548.02,1701548.02.01,1701548.02.01.02,1701548,2,1,B,2,2,59,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,272,1088,272.0,1088.0,U,2,301,7281,2023
48612,1701548.03,1701548.03.01,1701548.03.01.03,1701548,3,1,B,3,2,19,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,272,816,272.0,816.0,U,2,301,7281,2023
48613,1701548.04,1701548.04.01,1701548.04.01.02,1701548,4,1,B,2,2,27,29.0,17,MORELOS,11,JIUTEPEC,2,,1,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,272,544,272.0,544.0,U,2,301,7281,2023
48614,1701548.05,1701548.05.01,1701548.05.01.01,1701548,5,1,B,1,1,50,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,272,544,272.0,544.0,U,2,301,7281,2023
48615,1701551.01,1701551.01.01,1701551.01.01.01,1701551,1,1,A,1,2,33,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,379,190.0,379.0,U,3,302,7282,2023
48616,1701551.02,1701551.02.01,1701551.02.01.01,1701551,2,1,B,1,1,83,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,948,190.0,948.0,U,3,302,7282,2023
48617,1701551.03,1701551.03.01,1701551.03.01.01,1701551,3,1,A,1,2,55,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,569,190.0,569.0,U,3,302,7282,2023
48618,1701551.04,1701551.04.01,1701551.04.01.01,1701551,4,1,B,1,1,33,29.0,17,MORELOS,11,JIUTEPEC,2,,1,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,379,190.0,379.0,U,3,302,7282,2023
48619,1701555.01,1701555.01.01,1701555.01.01.02,1701555,1,1,B,2,1,22,29.0,17,MORELOS,11,JIUTEPEC,2,,2,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,206,412,206.0,412.0,U,3,302,7283,2023
48620,1701555.02,1701555.02.01,1701555.02.01.01,1701555,2,1,B,1,2,29,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,206,619,206.0,619.0,U,3,302,7283,2023
48621,1701555.03,1701555.03.01,1701555.03.01.01,1701555,3,1,B,1,1,72,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,206,412,206.0,412.0,U,3,302,7283,2023
48622,1701555.04,1701555.04.01,1701555.04.01.01,1701555,4,1,B,1,1,70,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,206,412,206.0,412.0,U,3,302,7283,2023
48623,1701555.05,1701555.05.01,1701555.05.01.01,1701555,5,1,A,1,2,78,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,206,412,206.0,412.0,U,3,302,7283,2023
48624,1701556.01,1701556.01.01,1701556.01.01.04,1701556,1,1,B,4,1,30,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,191,763,191.0,763.0,U,3,302,7284,2023
48625,1701556.02,1701556.02.01,1701556.02.01.01,1701556,2,1,B,1,1,69,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,191,572,191.0,572.0,U,3,302,7284,2023
48626,1701556.03,1701556.03.01,1701556.03.01.01,1701556,3,1,B,1,2,53,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,191,191,191.0,191.0,U,3,302,7284,2023
48627,1701556.04,1701556.04.01,1701556.04.01.01,1701556,4,1,B,1,2,75,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,191,191,191.0,191.0,U,3,302,7284,2023
48628,1701556.05,1701556.05.01,1701556.05.01.01,1701556,5,1,B,1,1,75,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,191,381,191.0,381.0,U,3,302,7284,2023
48629,1701558.02,1701558.02.01,1701558.02.01.03,1701558,2,1,B,3,1,18,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,758,190.0,758.0,U,3,302,7285,2023
48630,1701558.03,1701558.03.01,1701558.03.01.01,1701558,3,1,A,1,1,63,29.0,17,MORELOS,11,JIUTEPEC,1,99.0,2,2,2,,,1,1.0,1.0,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,190,190.0,190.0,U,3,302,7285,2023
48631,1701558.04,1701558.04.01,1701558.04.01.01,1701558,4,1,A,1,1,65,29.0,17,MORELOS,11,JIUTEPEC,1,99.0,2,1,1,1.0,1.0,2,,,2,,2,,2,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,569,190.0,569.0,U,3,302,7285,2023
48632,1701558.05,1701558.05.01,1701558.05.01.01,1701558,5,1,B,1,1,32,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,190,379,190.0,379.0,U,3,302,7285,2023
48633,1701563.01,1701563.01.01,1701563.01.01.02,1701563,1,1,B,2,2,70,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,185,370,185.0,370.0,U,4,303,7286,2023
48634,1701563.02,1701563.02.01,1701563.02.01.03,1701563,2,1,B,3,1,57,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,185,556,185.0,556.0,U,4,303,7286,2023
48635,1701563.03,1701563.03.01,1701563.03.01.01,1701563,3,1,B,1,1,85,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,185,185,185.0,185.0,U,4,303,7286,2023
48636,1701563.04,1701563.04.01,1701563.04.01.02,1701563,4,1,B,2,2,33,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,185,370,185.0,370.0,U,4,303,7286,2023
48637,1701563.05,1701563.05.01,1701563.05.01.02,1701563,5,1,B,2,2,70,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,185,556,185.0,556.0,U,4,303,7286,2023
48638,1701304.02,1701304.02.01,1701304.02.01.01,1701304,2,1,B,1,1,62,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,197,395,197.0,395.0,U,2,301,7251,2023
48639,1701304.03,1701304.03.01,1701304.03.01.03,1701304,3,1,A,3,1,34,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,197,592,197.0,592.0,U,2,301,7251,2023
48640,1701304.04,1701304.04.01,1701304.04.01.01,1701304,4,1,A,1,1,36,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,1,1.0,1,1.0,2,,2,,2,,2,,2,,2,,2,,197,395,197.0,395.0,U,2,301,7251,2023
48641,1701304.05,1701304.05.01,1701304.05.01.01,1701304,5,1,B,1,1,28,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,197,197,197.0,197.0,U,2,301,7251,2023
48642,1701565.05,1701565.05.01,1701565.05.01.01,1701565,5,1,B,1,2,54,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,202,606,202.0,606.0,U,3,302,7287,2023
48643,1701566.01,1701566.01.01,1701566.01.01.01,1701566,1,1,B,1,2,48,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,172,345,172.0,345.0,U,3,302,7288,2023
48644,1701566.02,1701566.02.01,1701566.02.01.05,1701566,2,1,B,5,1,18,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,172,862,172.0,862.0,U,3,302,7288,2023
48645,1701546.01,1701546.01.01,1701546.01.01.01,1701546,1,1,B,1,2,52,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,189,566,189.0,566.0,U,2,301,7280,2023
48646,1701546.02,1701546.02.01,1701546.02.01.01,1701546,2,1,B,1,2,23,29.0,17,MORELOS,11,JIUTEPEC,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,189,378,189.0,378.0,U,2,301,7280,2023
48647,1701546.03,1701546.03.01,1701546.03.01.01,1701546,3,1,B,1,1,70,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,189,378,189.0,378.0,U,2,301,7280,2023
48648,1701546.04,1701546.04.01,1701546.04.01.01,1701546,4,1,B,1,1,30,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,189,378,189.0,378.0,U,2,301,7280,2023
48649,1701546.05,1701546.05.01,1701546.05.01.01,1701546,5,1,A,1,2,28,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,1,1,2,,,1,1.0,1.0,1,1.0,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,1.0,2,,2,,1,1.0,2,,2,,2,,2,,1,1.0,2,,2,,189,189,189.0,189.0,U,2,301,7280,2023
48650,1701372.01,1701372.01.01,1701372.01.01.01,1701372,1,1,B,1,1,62,29.0,17,MORELOS,11,JIUTEPEC,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,213,213,213.0,213.0,U,2,301,7262,2023
48651,1701372.02,1701372.02.01,1701372.02.01.02,1701372,2,1,B,2,2,37,29.0,17,MORELOS,11,JIUTEPEC,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,213,426,213.0,426.0,U,2,301,7262,2023
48652,1701372.03,1701372.03.01,1701372.03.01.04,1701372,3,1,B,4,2,21,29.0,17,MORELOS,11,JIUTEPEC,1,2.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,213,1066,213.0,1066.0,U,2,301,7262,2023
